,start,opening,closing,highest,lowest,amount,volume,MACD,MACDSIGNAL,MACDHISTOG,MACDHISTOG(t-1),BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200
436,1506830100,0.0695,0.0695,0.0695,0.0695,0.02579819,0.371197,8.673167590569908e-05,-6.339655682076333e-05,0.00015012823272646242,0.00010661448081976659,0.07181538635111988,0.06709239664888024,0.06955037063248891,0.06960527385327099,0.06977577331418747,0.006772172527432668,-0.005167403844777489,0.007246376811594209,48.83559628030509,49.832565522170675,49.81620719135129,0.07020080000000004,0.06929656500000005,0.06945389150000006,0.06953856360000005,0.07010632119999995
437,1506830580,0.06903250000000001,0.0695,0.0695,0.06903250000000001,0.10385347,1.5,6.987154420394492e-05,-3.674293661582167e-05,0.00010661448081976659,4.425285555085474e-05,0.07183167298214505,0.06713489701785505,0.06954557342939473,0.06960114546686821,0.06977031245648078,-0.013484740951028992,0.04586769397459835,0.008530718757350907,48.8355962803051,49.832565522170675,49.81620719135129,0.07001080000000004,0.06960136500000005,0.06948328500000005,0.06950964420000005,0.07010091674999994
438,1506832200,0.06903251,0.06903251,0.06903251,0.06903251,0.09182378,1.3301528,1.8573132822746752e-05,-2.5679722728107988e-05,4.425285555085474e-05,-7.187437803480238e-05,0.0717519902382183,0.0670935007617818,0.06949671024564284,0.06957884603679496,0.0697557025068475,-0.02012051100070963,0.011400144166530107,-0.01723708880419897,45.02484090305878,47.98913007932952,48.89692873853475,0.06972730200000003,0.06967917600000004,0.06942274550000005,0.06948182320000006,0.07009989799999994
439,1506835140,0.067858,0.067858,0.06903251,0.067858,0.44509969,6.538968,-0.00011552269527161096,-4.3648317236808586e-05,-7.187437803480238e-05,-5.3575313128377314e-05,0.07155059275530423,0.06697033924469586,0.06934064260320066,0.06951136187848928,0.06971812423938517,-0.023625899280575603,-0.03679205110007093,-0.04564593714607087,36.44981334448421,43.57149255663039,46.64057039216944,0.06939890200000003,0.06941997600000004,0.06926046600000005,0.06942006380000006,0.07007668799999993
440,1506835200,0.06922,0.06922,0.06922,0.06922,0.04132434,0.597,-0.00011061745864728023,-5.704214551890292e-05,-5.3575313128377314e-05,-0.0001236081709442392,0.07129459632514963,0.06703793567485049,0.06932915283146726,0.06949993592247009,0.06970826039306072,-0.02649639963996395,0.021354452932778985,-0.02649639963996395,49.763645772197705,49.45740365393877,49.46248686026012,0.06902210200000003,0.06956470100000003,0.06916626600000006,0.06940313140000005,0.07007721024999994
441,1506835380,0.06789073,0.06789073,0.06789073,0.06789073,0.06978624,1.0279200000000002,-0.0002115523591992019,-8.794418825496271e-05,-0.0001236081709442392,-7.539098852742162e-05,0.07123539776514515,0.06689620723485495,0.06919216018085134,0.06943682980786342,0.06967226969220804,-0.02315496402877712,-0.016539600912613826,-0.028744921316166055,39.95924832995523,44.51389407895351,46.93466646830274,0.06870024800000003,0.06945052400000003,0.06906580250000005,0.06937686000000005,0.07007108614999993
442,1506835440,0.06922,0.06922,0.06922,0.06922,0.02401934,0.34700000000000003,-0.00018218292391423974,-0.00010679193538681812,-7.539098852742162e-05,-0.00012716332894382486,0.07125475011544499,0.06692314988455511,0.06919481159219883,0.06942832667814329,0.06966331385671877,-0.004028776978417302,-0.017459190915542867,0.006733127730174631,51.439964056703346,49.96932418789504,49.62125417013546,0.06864424800000003,0.06932752400000002,0.06908895000000005,0.06936388120000006,0.07006639059999993
443,1506835800,0.067858,0.067858,0.067858,0.067858,0.05718398,0.8427007,-0.0002657460965665992,-0.00013858276762277434,-0.00012716332894382486,-8.002474427901276e-05,0.07127191654914626,0.06681607845085381,0.0690674962024656,0.06936674523978473,0.06962756506747682,-0.01701386781387499,-0.03679205110007093,-0.01307575005035845,41.64813995503407,45.02147006902312,47.07318608676,0.06840934600000004,0.06906832400000001,0.06904399750000004,0.06929866120000006,0.07004393034999992
444,1506838800,0.06922,0.06898087,0.06922,0.06898087,0.17350319,2.509463,-0.0002386136979715403,-0.00015858895369252754,-8.002474427901276e-05,-5.6381038943377184e-05,0.07128032790460795,0.06683405309539214,0.06905924608794507,0.06935161287744022,0.06961475922455648,0.016547348875593122,-0.007469496402877791,0.003839806184815152,50.89550161681484,49.51717683915472,49.312326983137936,0.06863392000000004,0.06901641100000001,0.06905719050000005,0.06932878220000005,0.07002833469999993
445,1506838860,0.06788,0.0688,0.0688,0.06788,0.10812145,1.5881399999999999,-0.00022906525237174902,-0.00017268421342837183,-5.6381038943377184e-05,-5.5601370073371265e-05,0.07128139425479024,0.06683728174520984,0.06903455598433125,0.06932998099989354,0.06959862537852567,-0.006067610517191616,-0.03240324032403241,0.0006246632163538129,49.38278687278838,48.815737164967906,48.96414657839708,0.06854992000000004,0.06878601100000001,0.06905933800000004,0.06935528580000005,0.07002184129999993
446,1506838980,0.06842882,0.06850902,0.06850902,0.06842882,0.10958758,1.60044269,-0.00024218592602008593,-0.00018658455594671466,-5.5601370073371265e-05,-5.9515629504209666e-05,0.07119430411550201,0.06678917388449807,0.06898450493820446,0.06929778645087811,0.06957704903439645,0.009107134361348117,-0.014258705035971257,-0.01935242839352432,46.7029999349537,47.63156602429922,48.390572395754894,0.06867357800000004,0.06868691300000002,0.06899173900000004,0.06937596980000005,0.07000878639999993
447,1506839040,0.0683677,0.0683677,0.0683677,0.0683677,0.09196139,1.3451,-0.00026097909282697673,-0.00020146346332276707,-5.9515629504209666e-05,-2.6206050292028706e-06,0.07098552930036305,0.06718951869963703,0.06892576161075642,0.06926131247241231,0.06955310152876483,-0.012312915342386597,-0.01629208633093529,0.028828327213627977,45.271244503711955,47.027155000336954,48.104993924385624,0.06850311800000004,0.06857368300000002,0.06908752400000004,0.06939382740000005,0.06999623949999992
448,1506839280,0.06922,0.06922,0.06922,0.06922,0.006922,0.1,-0.00020473921960927066,-0.0002021186145800678,-2.6206050292028706e-06,-9.355465189609416e-06,0.07099531768503681,0.0672762903149633,0.06895378431449391,0.06925969237545497,0.0695465054588883,0.020071325414836895,0.0027159667235045993,0.014147073302234156,55.20893666590819,51.10889025199883,49.963334587845026,0.06877551800000005,0.06859243200000002,0.06913580400000005,0.06944222740000004,0.06998233949999992
449,1506839400,0.06852465,0.06852465,0.06852465,0.06852465,0.12203419,1.7808800999999999,-0.00021381294606707957,-0.00020445748087747015,-9.355465189609416e-06,8.200768702466409e-07,0.0708143607266984,0.0672647122733017,0.0689129143797802,0.06923086718426066,0.06952627069732616,-0.006613717687236958,0.009824191694420772,-0.027329311568488182,46.87576136065933,47.828837058648475,48.485235171170274,0.06868427400000005,0.06865909700000003,0.06903953650000005,0.06946322400000005,0.06997938499999994
450,1506842400,0.06871335,0.06871335,0.06871335,0.06871335,0.13408799,1.951411,-0.00020343238478966186,-0.0002042524616599085,8.200768702466409e-07,4.135026979350671e-05,0.07077223659563611,0.06740089640436397,0.06889390824837256,0.06921057239272103,0.06951017325777514,-0.0012594476744185127,-0.007319416353654975,0.013878734447104473,49.364645486280615,48.801579798864985,48.91320459064901,0.06866694400000004,0.06860843200000002,0.06908656650000004,0.06941511100000004,0.06996245174999992
451,1506842460,0.06922,0.06922,0.06922,0.06922,0.01424548,0.2058,-0.0001525646244180251,-0.0001939148942115318,4.135026979350671e-05,-7.971835219618953e-06,0.07078238994905423,0.06740949305094587,0.06892496460567041,0.06921094210281041,0.06950442725267068,0.010377903522777,0.019579550845896156,0.0027161119762429756,56.0055501143534,51.452861213223464,50.07523265861301,0.06880914000000003,0.06874135900000003,0.06909594150000005,0.06937579160000004,0.06996297399999993
452,1506842580,0.06805534,0.06805534,0.06805534,0.06805534,0.14782981,2.1722,-0.0002038796882360555,-0.00019590785301643656,-7.971835219618953e-06,1.3461429153043735e-05,0.07059998182723522,0.06735243517276489,0.06884214321465418,0.06916562437328844,0.0694757324555881,-0.0045688241669677,-0.016825483964172175,-0.033990915542938156,41.126693919344405,45.53910482527034,47.48443355781592,0.06874666800000004,0.06862489300000002,0.06897620850000005,0.06934543060000004,0.06993989304999994
453,1506842760,0.06884107,0.06884107,0.06884107,0.06884107,0.07242081,1.052,-0.0001790810665751319,-0.00019254249572817563,1.3461429153043735e-05,-3.433967668198975e-05,0.07037224209351053,0.06741928190648958,0.06884204100373473,0.06915289675080653,0.06946316488221012,-0.005474284888760467,0.014487164372660594,-0.022837899219304392,51.54767331018605,49.78663039682882,49.32995720360198,0.06867088200000004,0.06872320000000003,0.06889576200000005,0.06931872720000004,0.06992473504999994
454,1506842820,0.06786509,0.06786509,0.06786509,0.06786509,0.13855337,2.0416,-0.0002354670915806628,-0.00020112741489867306,-3.433967668198975e-05,-6.111916814946513e-05,0.07032818306997968,0.06729984993002042,0.06874899805099809,0.0691023945252847,0.06943151983503765,-0.009625149490001093,-0.016175209155813733,-0.023523884892086375,40.78658323962625,45.02792019252081,47.18089624413327,0.06853897000000005,0.06861162200000002,0.06881401650000005,0.06926378480000003,0.06990070284999994
455,1506843240,0.067858,0.067858,0.067858,0.067858,0.09989071,1.472055,-0.0002775263750855045,-0.00021640720693603935,-6.111916814946513e-05,7.791622828601079e-06,0.06980120502332061,0.06750222797667947,0.06866414109376018,0.06905359473997942,0.06940036102642304,-0.012448090509340683,-0.013691860465116256,-0.045651440144014385,40.71249292172849,44.993838320171584,47.16532047474495,0.06836790000000004,0.06851742200000002,0.06865171650000004,0.06920894480000005,0.06988804444999994
456,1506846180,0.0691197,0.0691197,0.0691197,0.0691197,0.035804,0.518,-0.000206667678400288,-0.00021445930122888907,7.791622828601079e-06,5.522979353818057e-05,0.06973713000213669,0.06752827299786338,0.0687075276562592,0.06905618710311748,0.06939480338233546,-0.0014490031782721411,0.008913862729316553,-0.005471942446043166,57.28300530649928,52.04094157188054,50.217124051759065,0.06834784000000003,0.06857849000000002,0.06863270150000003,0.06921636460000005,0.06988656409999992
457,1506846240,0.0680722,0.069162,0.069162,0.0680722,0.09838841,1.43527975,-0.00014542205930616336,-0.00020065185284434393,5.522979353818057e-05,1.4348697481500933e-05,0.06967608915867374,0.0675555138413263,0.06875081073661547,0.06906033662848542,0.06939019341436842,0.01626117803540465,0.011618059405245426,-0.004863309352518057,57.757993481398714,52.264614053953565,50.31751821220174,0.06856917200000004,0.06865792000000001,0.06861580150000002,0.06922055220000005,0.06988679634999993
458,1506846300,0.067888,0.0680722,0.0680722,0.067888,0.0659081,0.97026,-0.00018271598099246777,-0.0001970646784739687,1.4348697481500933e-05,-2.1985576578364616e-05,0.06963519374287047,0.06750037825712957,0.0686861811426521,0.06902158617246638,0.06936409453487598,-0.011168768875905106,-0.01658191274198215,-0.01391098194169683,42.982007135134474,46.207701888271494,47.72985118298841,0.06841539800000003,0.06854314000000002,0.06856778600000002,0.06915993820000005,0.06986379969999994
459,1506846360,0.067858,0.067888,0.067888,0.067858,0.10858445,1.6,-0.00022454664919692446,-0.00020256107261855985,-2.1985576578364616e-05,2.0546496778477705e-05,0.06963277688267809,0.06750579511732195,0.06861016389097095,0.06897713181276183,0.06933486494012596,0.00033758151650577613,-0.009290817246056746,0.0004420996787409332,40.861764475693576,45.240968311183806,47.3008246809528,0.06841998000000002,0.06847947500000003,0.06856928600000002,0.06910769820000004,0.06985395814999994
460,1506846420,0.06886432,0.06886432,0.06886432,0.06886432,0.11412911,1.657304,-0.00017687795164546272,-0.00019742444842394042,2.0546496778477705e-05,6.078492080337106e-05,0.06958226436116384,0.06752073963883619,0.068634369234688,0.0689727078201045,0.06932554721853931,0.014829791623684826,0.002197098525977852,-0.005138399306558756,54.9851419718509,51.15038603445443,49.79664188562827,0.06862124400000003,0.06849457200000002,0.06855150200000001,0.06906292560000003,0.06983714649999993
461,1506846480,0.06910175,0.06906579,0.06910175,0.06906579,0.08418035,1.21852871,-0.00012144329741972659,-0.00018222821822309765,6.078492080337106e-05,6.642071864100166e-05,0.06961734878279575,0.06760316121720429,0.06867545692662248,0.06897635810166904,0.06932040351124151,-0.0007799513018720311,-0.0022278243282288623,0.01730810671795701,57.498606829393076,52.3089827106924,50.30344219341898,0.06861046200000002,0.06847915100000002,0.06861025500000002,0.06904798700000003,0.06983319389999992
462,1506846660,0.06878279999999999,0.06878279999999999,0.06878279999999999,0.06878279999999999,0.06438834,0.936111,-9.920231992184558e-05,-0.00016562303856284725,6.642071864100166e-05,8.027439392500313e-05,0.06955995200365504,0.06761683799634498,0.06868568007646796,0.0689687675878781,0.06930975789715751,-0.00548277956103077,0.01068924201980308,-0.006316093614562447,52.55261689333851,50.47458637360634,49.56999793855957,0.06853462200000002,0.06855189700000001,0.06858839500000001,0.06903338660000004,0.06983153014999993
463,1506846840,0.06897543,0.06897543,0.06897543,0.06897543,0.11808776,1.71202644,-6.528004615659333e-05,-0.00014555444008159646,8.027439392500313e-05,1.6679242707113678e-05,0.06956876655967402,0.06771976644032603,0.06871327530728054,0.0689690288589417,0.06930313754275835,0.013268705874057322,0.0019517418889625048,0.016467181467181506,55.66757007897925,51.731547008149036,50.086914051119635,0.06871526800000002,0.06856533300000003,0.06864426650000002,0.06899084800000005,0.06981527404999993
464,1506848340,0.067858,0.067888,0.067888,0.067858,0.07737299,1.14,-0.00012470538669770437,-0.00014138462940481805,1.6679242707113678e-05,3.2495660129557523e-06,0.06955631019477256,0.06762293580522748,0.06863467765896811,0.06892663557035575,0.06927511501715918,0.0,0.00033758151650577613,-0.015843088090944573,38.53142960247424,44.73885532748584,47.23488009366433,0.06871526800000002,0.06856762400000002,0.06858962300000002,0.06896860800000004,0.06980909379999994
465,1506849900,0.06829566,0.06829566,0.06829566,0.06829566,0.13023982,1.9069999999999998,-0.00013732267188862335,-0.0001405722379015791,3.2495660129557523e-06,7.438165083984018e-06,0.0695341336405419,0.06759467835945812,0.0686023902628759,0.0689018914303418,0.06925571986830453,-0.008257686999595908,0.006449644846591301,-0.0073305232558140395,46.00823852191229,47.63370561091549,48.384594456753035,0.068601536,0.06861139000000002,0.06856440600000001,0.06895452120000005,0.06980057249999994
466,1506850080,0.06847578,0.06847578,0.06847578,0.06847578,0.15612478,2.28,-0.00013127453154659907,-0.0001387126966305831,7.438165083984018e-06,1.2204336557761891e-05,0.06953295946041599,0.06759252853958403,0.068590332142602,0.06888518117817154,0.06924027551447672,-0.008542724263343718,-0.00931601265630502,-0.00048519158499134594,49.279333859600065,48.92338204110657,48.897962098597226,0.068483534,0.06854699800000003,0.06856274400000001,0.06894403680000004,0.06979390454999994
467,1506850260,0.06849562,0.06849562,0.06849562,0.06849562,0.05999263,0.8758608,-0.00012345727593338074,-0.00013566161249114263,1.2204336557761891e-05,4.083139949662639e-05,0.06953580803932827,0.06760247196067173,0.06858131193854466,0.06886990426922364,0.06922552986072471,-0.004175171699901691,-0.009635059714872446,0.001871058994232506,49.68228058440916,49.07408993790908,48.95631390587352,0.068426098,0.06848036000000002,0.06856914,0.06893570660000005,0.06979080489999995
468,1506850380,0.06888803,0.06888803,0.06888803,0.06888803,0.1699013,2.46634,-8.462236312035964e-05,-0.00012545376261698603,4.083139949662639e-05,1.3486203303429538e-05,0.06948472145899089,0.06762036154100913,0.06861052318249279,0.06887061508219526,0.0692188466951658,-0.0012671178708128584,0.011984774988908887,-0.0047958682461716395,57.664861210773886,52.12222888359954,50.13154641659282,0.068408618,0.06856194300000001,0.06855254150000001,0.06890860120000004,0.06978538084999994
469,1506852960,0.06819299999999999,0.068194,0.068194,0.06819299999999999,0.09266857,1.3589146,-0.00010859600848769912,-0.00012208221179112866,1.3486203303429538e-05,5.1527496108122326e-05,0.06948121849847494,0.06759079950152508,0.06857085430796966,0.06884408115740329,0.06919855270120212,0.004507423992458176,0.004507423992458176,-0.0048252709061629906,43.1397513548385,46.726100896410536,48.088200580093485,0.068469818,0.068592543,0.06853600900000001,0.06885040940000005,0.06976521759999994
470,1506853320,0.0690523,0.0690523,0.0690523,0.0690523,0.00758196,0.10980029999999999,-5.767284165597575e-05,-0.00010920033776409807,5.1527496108122326e-05,7.366544359953531e-05,0.06952212802159033,0.0675837849784097,0.06861670627863922,0.068852246602211,0.06919565660810902,0.011078888468169177,0.002729715475299696,0.0049328114551246685,58.61125560792092,53.255051440290316,50.68225033695428,0.06862114600000001,0.068611341,0.06855295650000001,0.06880937540000005,0.06975657859999994
471,1506853560,0.06911987,0.0690523,0.06911987,0.06819299999999999,0.28149026,4.0896,-1.7118533264678937e-05,-9.078397686421425e-05,7.366544359953531e-05,2.966855759338962e-05,0.06949319765680814,0.06759594534319188,0.0686581913949593,0.06886009183349684,0.06919281786339398,0.008419327242420562,-0.00019532101203801312,-0.0024227101993644427,58.61125560792092,53.255051440290316,50.68225033695428,0.06873645000000002,0.068609992,0.06854457150000001,0.06879242140000005,0.06974680179999994
472,1506853680,0.06819299999999999,0.06819299999999999,0.06819299999999999,0.06819299999999999,0.0497127,0.7290000000000001,-5.369827987247722e-05,-8.336683746586684e-05,2.966855759338962e-05,1.2969265359025623e-06,0.06948769864252795,0.0676152103574721,0.06861388745258222,0.06883393136943813,0.06917301948986143,-0.004418092718921348,-0.008574818123135456,0.0020227655904736337,42.09743362130333,46.469574049971804,48.064037319168854,0.06867592600000003,0.068551012,0.06855145450000003,0.06878114040000005,0.06973631454999994
473,1506853920,0.06819299999999999,0.06819299999999999,0.06819299999999999,0.06819299999999999,0.07736496,1.1345,-8.174567929598864e-05,-8.30426058318912e-05,1.2969265359025623e-06,-5.543181561661523e-06,0.06945781382697859,0.06758028817302146,0.06857380293328867,0.06880879680593076,0.06915361316332952,-0.010089270951717057,-0.011343604527003521,-0.009414002426168194,42.09743362130334,46.469574049971804,48.064037319168854,0.06853692000000003,0.06847276899999999,0.06851905100000003,0.06876985940000005,0.06972027619999994
474,1506853980,0.06887537,0.06835367,0.06887537,0.06835367,0.26727068,3.8961546,-8.997158278396811e-05,-8.442840122230658e-05,-5.543181561661523e-06,2.5385723404661344e-05,0.06943725050649774,0.0676497094935023,0.06855283789202309,0.06879094869589426,0.06913777270464973,0.002341408335044148,0.006859386047607844,0.0071992831660578705,46.180257648157145,47.94543527307768,48.604580381410415,0.06856885400000004,0.068519336,0.06854348000000002,0.06876259260000006,0.06970091129999996
475,1506855180,0.06888888,0.06888888,0.06888888,0.06888888,0.04966888,0.721,-5.26962469664799e-05,-7.808197037114124e-05,2.5385723404661344e-05,3.537114815433076e-05,0.06944242133800319,0.06774762666199688,0.0685848419023066,0.06879478913919253,0.06913284413624082,-0.0023666119738227033,0.008686057064241057,0.01519172389401394,58.01433825280075,52.685825328907455,50.399005448681,0.06853617000000004,0.068578658,0.06859502400000003,0.06876522920000006,0.06969549149999996
476,1506857220,0.06875128,0.06875128,0.06875128,0.06875128,0.07487943,1.0891351,-3.3868035178227784e-05,-6.923918333255854e-05,3.537114815433076e-05,2.315565443795819e-05,0.0693930288214961,0.06776017717850395,0.06860069314970597,0.06879308289843988,0.0691252884107707,-0.0043593044692211425,0.0040233203623237,-0.005330173597397098,54.32881940132168,51.37368950971389,49.9313224312012,0.06847596600000003,0.068606208,0.06857660300000003,0.06874303480000005,0.06968645839999996
477,1506857340,0.06848096,0.06848096,0.06848096,0.06848096,0.04892768,0.71447123,-4.02946152851108e-05,-6.345026972306899e-05,2.315565443795819e-05,4.306676612983935e-05,0.06931404601252776,0.06777105598747231,0.06858928999259112,0.06878084278477557,0.0691125294323396,0.004222720807121021,-0.00021402828385230581,-0.009847025823429162,47.25219319985169,48.77058687980856,48.99922355890585,0.06853355800000002,0.06860474200000001,0.06854255100000003,0.06878361400000005,0.06966772994999997
478,1506857520,0.06892289,0.06892289,0.06892289,0.06892289,0.10208858,1.4812,-9.616812060769808e-06,-5.268357819060916e-05,4.306676612983935e-05,6.89649642085771e-05,0.06934182413251325,0.06782834686748682,0.06862106142186815,0.06878641326380398,0.06910877419605564,0.010703297992462729,0.0005060385672227478,0.012496878314495509,57.987826924016986,53.016398353552255,50.573241768657915,0.06867953600000003,0.06860822800000001,0.06858508550000003,0.06879698380000006,0.06965816384999995
479,1506857580,0.06897861,0.069161,0.069161,0.06897861,0.22771539,3.29578684,3.352262707011222e-05,-3.544233713846488e-05,6.89649642085771e-05,4.8942216957091656e-05,0.06937371683171904,0.06792375416828102,0.06867248414359499,0.06880110293973324,0.06910980837039117,0.01181107027610946,0.014180133149543884,0.018751473014376567,62.87338351041348,55.19884314270654,51.41624950225121,0.06884100200000003,0.06870492800000001,0.06864873550000003,0.06877120380000006,0.06964283559999995
480,1506857640,0.06864448,0.06864448,0.06864448,0.06864448,0.07588743,1.1055139999999999,2.5735434057899687e-05,-2.320678289919197e-05,4.8942216957091656e-05,6.706520418769183e-05,0.06935595163251618,0.06791953536748388,0.06866981708230023,0.06879496086366527,0.06910059394721511,-0.003547742393257166,-0.005905958237451949,-0.003192364347749499,48.263455707855364,49.732064187140814,49.50502532087677,0.06879212200000004,0.06866414600000001,0.06863774350000003,0.06878863840000006,0.06963489859999995
481,1506858180,0.069161,0.069162,0.069162,0.069161,0.11556189,1.6708932,6.062472233542282e-05,-6.440481852269012e-06,6.706520418769183e-05,-6.643340841741627e-05,0.0693733443750745,0.06791176362492554,0.06871669164589068,0.06880935455528624,0.0691018099086564,0.00597399786593069,0.0015886509211134783,0.0013930196121697783,59.56138296005976,54.642083413607345,51.393993237598046,0.06887426600000003,0.06867511600000002,0.06864255400000002,0.06879122840000006,0.06963349614999996
482,1506859680,0.06694630000000001,0.06694630000000001,0.06694630000000001,0.06694630000000001,0.02677852,0.4,-8.948224237403934e-05,-2.304883395662308e-05,-6.643340841741627e-05,-9.128554457007494e-05,0.06958603039968879,0.06751542760031128,0.06854808291771063,0.06873629359233384,0.06905912654412855,-0.022410024625822703,-0.01828193509597724,-0.026699988950725725,28.069415572789,37.52349896281257,44.03466251221017,0.06856733400000004,0.06855044600000003,0.06855072900000003,0.06872115440000005,0.06961886639999997
483,1506860460,0.06781016,0.06781016,0.06781016,0.06781016,0.12566586,1.85320104,-0.00013715576466921675,-4.587022009914181e-05,-9.128554457007494e-05,-0.00010165885291530549,0.06955636622250322,0.06742856477749684,0.06847780454459533,0.0686999746279286,0.06903439453335372,-0.01614456387420792,-0.005614065959849185,-0.016893986742815663,42.33424691737117,44.869537522084016,47.11550926950324,0.06834478800000003,0.06851216200000003,0.06849246550000003,0.06866835760000005,0.06960993639999996
484,1506860700,0.06781016,0.06781016,0.06781016,0.06781016,0.00995446,0.14679896,-0.00017294378624327367,-7.128493332796818e-05,-0.00010165885291530549,-3.536963683457583e-05,0.06956181932813499,0.06741532767186509,0.06841421934987196,0.06866507993663727,0.06901015226536653,-0.019531817064530672,-0.0079514384523905,-0.0011465943907613947,42.33424691737117,44.869537522084016,47.115509269503235,0.06807462000000003,0.06845781100000002,0.06848857350000004,0.06863456080000005,0.06959667004999996
485,1506860940,0.06885708,0.06885708,0.06885708,0.06885708,0.11705704,1.7,-0.00011549697937118797,-8.012734253661214e-05,-3.536963683457583e-05,-2.234029110341548e-05,0.06959757972833731,0.06743570927166274,0.06845639655464607,0.06867260935088679,0.06900712113139887,0.0030971172044716084,-0.00046161296278874757,0.008220434504915934,57.16046601858286,52.86316926544542,50.69698022123673,0.06811714000000003,0.06845463100000002,0.06851664450000003,0.06858962240000005,0.06958992339999996
486,1506861180,0.06836969,0.06836969,0.06836969,0.06836969,0.10290015,1.5050551,-0.0001080527064158815,-8.571241531246601e-05,-2.234029110341548e-05,-1.466925649897861e-05,0.06959406506229439,0.06742861493770567,0.06844813878753692,0.06866073016065594,0.0689944987327573,-0.011455857262658749,-0.005550296663567589,-0.0015493069228273578,49.98143932618471,49.23740677672506,49.08223517064451,0.06795867800000002,0.06841647200000003,0.06851134000000003,0.06856701620000004,0.06958618224999996
487,1506861240,0.06855343,0.06833133,0.06855343,0.06833133,0.2908527,4.251396,-0.00010404898593618928,-8.937972943721067e-05,-1.466925649897861e-05,-1.846456969910189e-05,0.06958869214688032,0.06741755885311973,0.06843701414110483,0.06864781250729687,0.0689813666786433,0.020688671367946866,-0.00218498689270708,-0.0023985475275645,49.39551629870137,48.949148463373746,48.95418002298631,0.06823568400000002,0.06840150900000003,0.06850312550000003,0.06854364280000004,0.06958226114999996
488,1506862080,0.0681717,0.0681717,0.0681717,0.0681717,0.01599308,0.2346,-0.00011246044156108803,-9.399587186198614e-05,-1.846456969910189e-05,-1.901851280908705e-05,0.06954696724950418,0.06738765075049585,0.06841174612766628,0.06862914142857934,0.06896533367510581,0.005331649416547718,-0.010898991612220538,-0.01039846835509741,46.66383875702025,47.6818916860561,48.40579025279114,0.06830799200000001,0.06832639000000003,0.06846730900000002,0.06852642660000004,0.06957727979999997
489,1506863460,0.0681717,0.0681717,0.0681717,0.0681717,0.0399827,0.5865,-0.00011776901287334496,-9.875050006425791e-05,-1.901851280908705e-05,-1.6109126052125407e-05,0.06954702439238737,0.06738536360761264,0.06838888459169806,0.06861120254902721,0.06894961815678688,0.005331649416547718,-0.014304304449039178,-0.00032700824119428205,46.66383875702025,47.68189168605609,48.405790252791135,0.06838030000000002,0.06822746000000002,0.06846619400000001,0.06853270060000004,0.06955839854999997
490,1506864600,0.0681717,0.06819299999999999,0.06819299999999999,0.0681717,0.09824442,1.44071,-0.00011888690762941467,-0.00010277778157728927,-1.6109126052125407e-05,-1.2504106374232178e-05,0.06947538550731815,0.06737107249268186,0.06837022891629825,0.06859480244906535,0.06893463561902873,-0.009644324156644622,-0.0065770765544440595,-0.012444190852440936,47.224629422889855,47.89609783957183,48.48962540815411,0.06824748400000001,0.06818231200000001,0.068423229,0.06851216060000004,0.06954804144999997
491,1506864780,0.06819299999999999,0.06819299999999999,0.06819299999999999,0.06819299999999999,0.07262759,1.06503,-0.00011840791454507948,-0.00010590380817084731,-1.2504106374232178e-05,2.9058218618843845e-05,0.0693956970922697,0.0673648309077303,0.0683533499718889,0.06857904549027848,0.06891994976518658,-0.0025843323262107394,-0.014010583846621143,-0.012444190852440936,47.224629422889855,47.89609783957183,48.489625408154104,0.06821214600000002,0.068085412,0.068380264,0.06851820600000004,0.06954262564999998
492,1506864840,0.06819299999999999,0.06878346,0.06878346,0.06819299999999999,0.15817834,2.300566,-6.95810348972925e-05,-9.863925351613635e-05,2.9058218618843845e-05,5.687081658789515e-05,0.06943600226811127,0.06738357173188873,0.068394312831709,0.06858706174556167,0.06891724699755912,0.0066167305685402135,0.027442293300749855,0.008658659979763539,62.826732152605956,54.09642267176486,50.897883938364195,0.06830257200000003,0.068269128,0.068409787,0.06850947520000004,0.06952540969999998
493,1506864900,0.06821677,0.06882085,0.06882085,0.06821677,0.05341713,0.78,-2.7550732781267406e-05,-8.442154936916256e-05,5.687081658789515e-05,5.006366412623205e-05,0.06947731224130357,0.06740504675869644,0.06843493541916529,0.0685962299124024,0.0689153381461223,0.009522279772984994,0.014904698646928552,0.009206956725763835,63.64346598183149,54.470695887993834,51.04910678486427,0.06843240200000003,0.06837019700000001,0.0684411795,0.06852873220000004,0.06952212394999999
494,1506865080,0.06819299999999999,0.06847568,0.06847568,0.06819299999999999,0.11668333,1.7088,-2.1841969211372492e-05,-7.190563333760454e-05,5.006366412623205e-05,8.175631673361889e-05,0.0694827164623601,0.0674118435376399,0.06843881585543526,0.0685915024648572,0.06890663204421889,0.004459035054135299,0.009814458482327764,0.0017849809673714935,51.185305368872214,50.33737678684154,49.578253328268545,0.06849319800000002,0.06843674900000002,0.06844728,0.06851862840000005,0.06952700234999998
